XVPM,GWYH,TRAT,TLLZ,IGGA,HYKR,EDFS,GUUB,MGJM,JHZC,TARGET CLASS
990.8957443,471.6996191,2282.155858,576.6157444,1135.062154,973.572136,887.1605938,333.1646449,1137.85272,2001.33863,0
1002.515971,240.0030574,1513.098748,602.7361957,1017.486771,1853.417278,1460.697967,365.4649037,1474.486641,1300.640807,1
1352.914652,1024.550789,708.5542307,332.2235708,1397.127469,1712.312283,2466.938424,651.2250971,500.0317903,1405.042267,1
1630.476814,1589.687448,2886.813174,267.1332522,1100.049844,1714.223701,782.0726032,720.6762249,1358.649311,2167.727369,1
1468.241998,303.8987063,1910.893313,595.6310433,1364.987063,1533.987837,1187.400737,582.842693,970.1990957,906.0773822,1
322.8349418,1288.275254,903.2838226,415.9798251,640.9237653,894.4517035,1844.267456,490.123229,1148.025404,754.4499711,0
1693.34871,905.1977676,1859.181217,365.1129867,909.7886033,1778.942149,1973.411709,206.7570134,942.6988196,522.3792894,1
1794.921163,1480.092771,2195.507219,302.9186483,865.3426425,1711.083125,2161.168256,512.8111984,1327.409033,2582.083071,0
888.511651,345.8787455,680.4897907,458.4067765,1196.989074,1605.147826,2116.263204,923.8759191,1169.766917,2018.139963,0
1153.688652,1211.926029,1115.689656,757.7831687,1074.524948,1252.373162,314.6017968,637.4511307,1152.112487,1884.881648,0
706.0113753,1066.615299,933.2494267,375.5744079,1418.948253,2309.049258,1619.095078,407.5616942,1228.532855,765.7360965,1
577.0830193,1387.909723,1080.345444,522.2251015,473.2763079,2345.820538,834.4616478,599.0405708,1165.748393,1325.385672,1
1154.34249,506.9092811,1848.368989,532.4606729,1221.940392,1732.631635,1037.73294,332.0760607,653.0754606,813.3502415,1
654.1803515,689.0708988,990.2022922,265.7731487,1457.168956,1943.763663,1826.585874,547.1902039,946.3945891,850.2481074,1
311.4521256,945.9761496,1673.0887,567.1221973,1323.423937,1359.121216,2584.209431,625.3216063,1425.033967,1393.654033,1
1117.979504,1510.414907,991.760443,534.9057017,937.5593655,2121.985697,1977.628569,397.0885424,1400.57617,370.9385249,0
1170.295317,688.8939533,2351.55979,577.243157,772.0416564,1780.117644,1635.384072,182.7178219,1692.464038,1019.144052,1
730.5724906,357.6529772,2188.751255,551.2556785,699.4341406,1802.672017,2137.0777,452.2902536,1415.644503,1256.232746,0
507.3139261,1119.203049,1623.239457,689.8213226,547.7289639,1577.512164,608.3735004,637.1743903,983.4812303,1068.412047,0
538.5109574,1327.134663,1251.323357,625.3901713,866.9870274,1374.773943,666.7419388,480.7760124,1879.170637,1911.723984,0
621.9059869,1045.533117,1800.133454,541.9588638,1016.027531,1732.882441,1357.059222,518.9149063,534.4995103,327.1038116,1
815.3234167,717.6714473,2074.438531,612.7259093,1083.820784,2033.787332,2715.692255,642.8670938,1625.359995,1303.172824,1
801.3480374,266.4194956,2478.827809,420.2143461,651.107581,1964.913388,1932.970243,676.0814643,1539.213137,1570.937438,1
1547.606541,1513.87698,1595.109001,432.8759235,903.6937667,784.8648639,2445.576068,630.4499886,916.404207,255.0586544,1
1468.533507,1137.827328,1799.589262,362.1181616,1004.585691,1839.97095,1775.969144,246.2643842,773.7235664,248.7489937,1
811.5712762,663.0203612,1451.422723,450.5651694,1240.785498,1885.267075,1360.631931,245.4054626,651.6832855,861.751604,1
1065.148698,860.3780813,1302.113778,405.1895121,1324.602534,379.2483276,1750.681568,508.8454106,700.7238597,2309.241378,1
1928.593503,733.3304846,1350.628592,623.6193144,955.1312298,1956.186581,1046.041545,540.858387,1101.577617,1931.617465,0
896.8679183,1192.507538,1230.993728,707.2876446,853.7381854,1881.836283,1109.129728,741.1368781,2158.875025,1637.232773,1
718.9971273,1275.442418,608.6737988,436.3644099,958.8168592,974.8307444,316.452381,483.6463199,1150.826922,2108.174546,0
754.7091415,1095.647025,2567.264439,271.7793429,1128.421615,1455.113123,2721.277679,781.8354739,599.2931693,1839.196469,1
787.3729648,917.2199644,783.6638122,484.4752034,611.5018676,1878.078574,1434.699773,249.4445587,680.7434832,1348.334382,0
1284.950411,218.7497898,1013.810874,210.8238592,1182.808747,1966.502811,1762.965722,641.6417024,1216.634941,1254.759334,1
1616.402878,1476.367165,654.0766866,613.2381241,637.1207626,1521.37883,1520.405247,781.0860228,987.2102071,2369.005471,0
669.222638,778.800157,1675.440611,321.4501287,773.7389102,910.8754509,1180.312036,531.9250794,391.1735927,636.3966661,1
1349.825027,989.3711002,1269.965468,631.0878819,1238.466714,1102.72389,711.0905776,1093.122248,878.6138438,2404.995545,0
395.2896496,1678.277923,714.2773576,442.8982567,944.3286341,1055.406587,877.2728754,958.7663718,1586.770108,1313.632244,0
988.7284034,421.5377829,1613.596219,148.5201172,1245.245428,1769.535238,1060.263445,631.2602818,958.0005902,627.4798153,1
1509.462391,801.0468851,1549.577193,496.2146973,437.672539,857.7423592,2712.556014,426.1033211,1496.288713,1580.979692,1
1431.161907,742.0796228,1074.28425,547.1369476,876.0388891,1668.155105,608.339327,513.7725462,1749.446081,2446.399354,0
736.9727687,1603.792278,1306.492324,251.1493504,1144.626596,1037.451036,1557.086429,790.5517693,839.0325679,2765.738499,0
1583.856496,1405.506738,1530.357581,413.9789846,676.1748969,1853.856325,2190.382781,123.7884272,1341.824876,847.955343,1
1510.071826,1171.486708,948.8421748,686.7068418,1262.702,2229.934612,1365.445561,565.5461986,831.1125586,1356.839772,0
1432.292408,1452.057392,1031.499495,761.1727629,698.3559202,1822.661208,900.8446545,693.4027555,1115.110301,968.0212206,0
1528.39676,804.1822609,478.9213161,592.7759318,784.4275281,2185.919511,1253.078662,752.0175568,887.6358606,1256.034721,0
488.9070257,1649.085249,2415.039227,332.749504,1120.354021,800.0733421,943.4815109,851.3530565,862.3873339,2114.039175,0
846.5966862,737.1661242,1218.141677,444.4835724,716.3240377,1577.750548,1491.439434,48.66723367,1208.251928,2057.380816,0
756.3971327,1506.387282,1026.959963,315.558342,944.1155072,2085.38308,2772.203331,843.6480187,1261.409538,2150.860504,1
614.6031415,1212.587158,921.9368671,738.7427171,958.3068203,1616.43898,2020.130199,479.1768116,1073.54737,1693.415112,0
1447.94169,1399.442319,848.457256,578.7157399,607.7494673,1734.285896,1913.721032,500.4279208,839.9536512,2426.805392,0
1082.178568,842.0922214,1766.650968,389.3634003,802.5961366,2447.02058,1150.442485,357.3844688,512.0846835,1064.018181,1
696.9688773,1112.851788,1669.592581,419.4237545,292.6772351,2212.179986,2020.714714,597.7622355,603.0985911,1586.018114,0
1372.147685,1130.525972,1974.226613,594.7029106,558.0060436,1789.202747,1880.394473,168.4417673,1842.541514,1460.173708,0
1417.891336,1274.378762,1358.366352,550.8944181,1253.425723,2652.343779,2126.028415,685.266155,1738.854124,1282.031026,0
1003.976882,1455.386464,1138.63858,538.943265,1384.230342,1606.119052,1662.698832,502.4707297,458.6550008,586.0177211,0
1156.104244,832.3824095,1318.515955,446.8405451,1339.920932,1528.892915,1293.627721,224.1584837,966.1369806,289.2901087,1
670.6959776,995.068751,1805.655442,385.9909034,414.5516451,2216.867104,1796.845251,691.1634807,771.3420041,509.1693804,1
1447.415376,1129.116527,418.8118822,203.4002518,1068.076553,1624.367012,1588.951082,336.5761191,721.2723709,1255.730515,0
680.0264735,1470.694675,2627.5575,457.9862707,1267.879721,1834.665862,1882.718732,638.3738719,1506.280196,349.046945,1
684.5775548,1013.571906,1172.819617,445.9061787,1399.106375,2554.50485,1762.098204,589.802419,818.4232047,1188.532009,1
1289.410877,923.1010924,2223.236662,587.0394243,1707.523191,1770.550373,1787.433897,321.8604252,1383.105393,1375.740232,1
1227.297357,1397.364705,794.604153,472.9363048,103.426106,1002.150877,2081.409556,599.7942358,1261.61472,1868.15651,0
1023.01337,341.0268785,1316.909472,489.6969518,912.1559368,1792.072462,1711.435073,421.5901399,503.9002684,1690.379093,1
1167.6451,1944.308032,1227.304765,527.8842775,479.3400298,1192.676531,1208.303204,692.5351359,761.6874866,2212.530951,0
1275.807208,409.1986971,1244.495229,435.9792231,577.5050513,1991.331557,1186.953473,983.1256468,524.3131357,1606.915391,0
248.6847577,984.5768215,1478.560705,635.2693005,829.3553751,993.004265,899.2594344,609.4982411,906.753739,1269.405461,1
1272.789498,883.1454004,1982.581378,758.8106145,1278.731435,2254.489669,1317.20208,839.7773173,1251.971225,1001.635614,1
1164.958442,1025.443056,2705.548598,648.0874959,813.5320872,1940.201311,1824.089789,676.0145761,609.8588486,2090.525644,1
1217.920261,1203.490761,1394.491567,602.4239949,1070.162164,532.9056627,2921.461027,833.4651177,915.8250582,1554.984355,1
1211.746939,844.8360801,2277.761963,340.11419,214.3206203,1792.234548,2341.775364,354.8004885,1082.02456,1389.566642,1
924.656245,826.7227776,981.3306526,394.3433712,832.5424129,1342.611416,352.6596995,966.1585034,1011.387359,2635.98362,0
714.9112291,1546.169672,1077.510646,612.1847327,846.1491167,1576.543038,1594.592231,131.4580558,1371.181629,1531.002291,0
485.8244551,998.9899573,1697.372304,278.718674,828.8888895,2143.602509,548.3021423,431.1143258,759.9080434,1473.176477,0
1703.065445,512.8858892,919.5669015,136.766863,1236.151553,1264.689434,1834.521643,893.7761732,1330.061905,1741.460817,1
1807.846769,1288.434096,1785.936355,191.419362,979.0861029,1892.311871,2194.741044,613.1819929,471.2598515,1251.158863,1
1944.317141,1484.428403,1695.713622,430.6174952,1054.57843,1089.213783,1305.725168,581.003166,313.7850476,1450.447239,0
882.6766829,1773.52807,2478.419955,433.6809555,654.5804798,2064.447847,1524.993828,295.3977293,1309.579608,1956.295427,0
388.0633029,1605.865178,1205.514878,539.3103375,959.0920322,1310.262521,2435.707119,431.8398305,1185.341011,1130.852009,0
1387.740677,814.9599733,1517.027121,810.8602756,911.8451606,1327.329304,1515.16704,485.3318887,868.4741943,1072.782454,0
1030.599748,815.612871,1810.224469,530.0372255,449.8164803,1152.389042,1610.103266,60.52280857,1230.666239,1837.456055,0
1167.273872,634.3415672,2937.577565,632.3312687,672.2110398,1354.313958,1957.756882,593.5211337,1274.817673,909.927444,1
1497.006982,1157.124904,893.0163746,738.1350619,1451.062241,1032.975111,1750.348097,815.2170347,1570.343261,1649.146977,0
1320.614532,234.9818531,1436.207678,623.7429658,702.5707042,1165.50186,2117.37978,801.4987495,1203.278636,1971.974326,1
962.4769601,1303.047177,2464.342033,578.2656441,1087.816829,1560.315956,1712.846707,96.26339981,939.7605806,1004.894325,1
1236.363255,490.4499619,1382.200166,270.3228895,667.4721643,1915.543248,1981.439489,564.3455218,631.8725862,635.233866,1
635.5621672,889.7778796,1507.93438,403.4914465,1556.399063,1777.987414,1017.319879,981.9242857,1186.580176,342.9697325,1
1178.054586,721.6192527,965.8468301,157.5214076,362.4032499,1215.208661,931.4077766,1010.462962,875.562826,1065.711425,0
882.9687493,735.9320232,1691.92629,505.2631289,1312.098484,1555.469119,2488.807573,613.4199406,334.1536143,1432.587023,1
684.0461756,360.1319094,1884.438761,363.8497011,1242.990577,1050.428961,1933.851406,857.9372752,755.4469785,688.2286442,1
826.7438179,1176.339144,784.7435966,530.1023619,1261.590361,1111.306693,1484.718541,759.7621453,2321,1632.022904,0
1050.586337,540.4754472,2012.185146,592.4294888,1009.780603,1582.879142,780.3866153,535.0902051,1856.497891,554.795045,0
1276.103978,1294.597149,1102.526396,591.5247802,1409.513754,1471.822029,1570.001455,136.1584737,947.1134254,1905.772361,0
831.2976726,1924.576793,1203.174951,553.7923185,1344.270252,1416.878296,1580.316129,348.9721271,1673.401187,1534.215083,1
960.2267274,832.3098629,2654.998703,451.9315308,661.4024898,1367.397731,370.4562559,462.418132,634.6793779,1168.949255,1
1262.118733,1644.63381,1642.521778,648.3420518,1404.700768,1562.422607,2771.760699,797.1451644,1248.996319,1819.790189,0
2054.315825,791.8367918,1290.788882,546.2993999,911.430808,1448.724754,1271.346693,1128.662731,894.2351996,1763.912196,0
465.8236069,1245.771469,1959.8297,496.3075101,290.3883135,1785.444244,1557.109955,1135.77109,1661.204926,1591.864107,0
1225.716321,1305.639229,1032.6729,674.2121674,515.4021239,1428.813524,433.8813639,984.6509427,906.4409732,1883.295074,0
756.5846614,1112.855262,2733.357292,456.2076593,1422.296193,530.1032014,1610.305286,810.0878266,794.5773586,923.644546,1
1420.999872,821.2055596,2742.338372,305.9771257,764.5923598,1487.160094,2084.356051,306.1875006,1510.449451,627.3176777,1
1066.754812,1022.2432,2064.280792,749.2228598,904.0353781,2373.663749,993.5224754,865.0856946,921.9405715,1395.935644,0
1257.404476,1140.777351,764.4008468,541.0380976,1159.125933,1803.733842,1970.353203,336.771237,448.010254,1607.863793,0
989.0681597,1266.176077,1576.820727,714.5633475,1035.59679,1403.279811,2257.584949,509.0840035,431.690604,1296.519303,1
1311.397006,2172,2181.715275,452.062121,958.259494,1700.654561,1866.398045,514.1240723,902.1153029,1011.012783,1
781.6357636,1067.737371,1593.687126,280.2120015,499.377972,1221.780944,1520.477672,171.0514239,656.9205638,2019.975927,0
818.1151132,1423.556479,536.3235502,266.6104284,406.7153767,1700.002625,1598.932064,359.3160273,1512.372037,1713.44367,0
1145.907751,1290.725194,960.0787248,690.4160486,1110.219263,2127.914701,2057.979171,1062.404237,1599.137047,974.6168942,0
1252.191387,621.0879334,1533.663178,552.3368822,957.877293,2417.645961,1060.856533,501.6622598,667.8237012,1926.973363,0
1070.061816,1456.976924,871.2212493,488.2084908,242.7250265,1857.81103,613.9023526,542.4307309,966.0426508,1124.01619,0
1456.58539,413.3191449,1619.035639,379.8466296,133.8894004,1267.162691,953.5223146,767.3319244,1421.335717,1758.160409,0
1078.394852,431.6364462,1066.044303,310.6839593,1135.939757,1565.526552,1826.435544,166.9576031,1109.324512,1038.609317,1
1326.609908,293.5433183,2854.642405,262.1725987,752.4316513,1299.706766,1365.955896,859.0357598,927.4922705,1360.246861,1
1402.076198,1208.512571,650.9331492,549.090723,1257.617976,1730.869454,754.8564892,350.2458525,1450.986225,2200.171165,0
1394.374222,1047.309834,792.3452913,608.8280853,1319.841692,1791.076798,1998.651649,293.6924851,1519.479704,1952.282869,0
1198.834418,887.6328401,1183.306367,782.9342031,547.6414598,1798.805966,872.0121871,570.7008211,1273.864563,1326.898258,1
486.8023575,852.1166169,992.3619513,484.6193996,1381.730174,2002.565325,1447.908702,487.2941985,1250.364197,674.8445085,0
1424.300428,1086.390315,31.8,542.1985092,980.8223733,1596.729907,1732.667494,436.3864686,1418.389298,1124.589729,0
1634.156041,1171.077445,932.8870651,581.5358814,655.0986815,683.1103575,1204.824446,417.6484019,1838.728861,1776.592667,0
1574.294713,843.3698218,2122.138922,498.4420954,1437.556015,2012.441014,1893.400967,269.7184878,952.5364703,1884.740683,1
1225.032947,1005.113946,2757.148363,305.6516215,1237.994025,1910.942655,2455.178262,320.1491223,933.3881221,1314.639985,1
1763.251667,727.7743802,518.4640725,515.9737537,718.4407172,1953.284973,1370.137142,987.2078875,1373.299406,1063.647831,0
1319.508185,837.3682589,1017.116661,561.5714183,881.2873151,1981.953667,2186.477948,433.5187851,1739.062469,2359.734034,0
1017.223762,1515.059665,1563.883522,795.9822366,532.932046,1493.230787,1007.28558,603.3776043,1267.485085,973.4554471,0
773.5157002,777.2492044,2341.503921,434.0306917,1142.086744,1946.313186,2404.113296,494.2210792,1709.742664,598.4166754,1
1534.279473,1151.612018,1458.274052,603.5609413,984.8071816,2051.590325,31.96,924.9402305,1139.385244,1899.824231,0
860.2389866,327.3593776,2293.657988,392.3118731,1170.025375,1001.852687,685.5723255,529.8681751,1686.986299,1861.91861,1
1020.331134,1227.497418,2528.307441,708.3322863,1593.73212,1507.468261,1737.076424,504.5909826,1423.346373,1568.939057,1
1694.28551,519.7884772,1153.693063,310.2274422,814.4649559,1479.97504,1134.54897,369.8650942,810.7007617,734.9441888,0
1355.915668,807.2356231,1167.532775,514.0913891,814.4436971,2409.330836,1479.532194,1155.020823,663.6144673,1106.034334,0
978.5463583,612.0423188,2450.989487,540.7153883,1023.446914,1429.312328,1815.828504,545.3628013,1171.665071,2764.53528,1
1194.243751,824.9347381,1786.842496,597.6435689,1232.983011,1666.216262,1164.890229,293.7214763,470.8891861,902.3244083,1
653.3152985,1189.531804,1596.920281,255.5350052,1294.757601,1756.988264,1828.106598,391.5456471,1872.084881,485.611332,1
949.8297766,579.6307061,964.6953593,562.8280446,778.8947393,1777.585256,1478.640612,867.0097734,1993.229157,640.6678257,0
953.1685446,1056.184466,1421.959736,567.2680003,1078.255067,1697.498509,1640.909866,773.4215273,23.21,1222.027475,0
656.1155974,1053.199328,1848.816469,209.3187147,765.8077039,2253.248567,649.0200064,364.0048323,1299.834296,921.66096,0
1172.47937,1064.526571,1840.981039,728.8885551,693.9950054,1824.934937,954.8075,500.7749523,1976.542183,1864.628561,0
1100.072639,1252.594746,1100.471287,532.216886,1461.616368,1998.234529,1344.366496,376.9324522,827.8208551,520.0675259,1
1131.341538,1197.848574,1105.801912,437.8558724,1086.325936,1986.201062,1586.812976,319.0413603,547.1901246,2455.468371,0
1634.659324,1704.387025,496.5936056,341.4046256,1370.202045,1563.589464,1382.83209,396.3332787,1323.344028,1388.421257,0
710.2390372,1733.139221,1122.041763,438.3282476,1256.519723,1884.068935,2049.566197,266.8838869,1437.770237,1859.162416,0
990.8424622,845.9424555,1679.973384,599.6404759,960.1633449,2246.294189,724.7670956,256.2579548,868.1675961,1489.071384,1
1134.05218,1527.193846,1612.321332,486.4581531,373.2951316,1561.376615,929.6216338,373.3448543,599.6744446,2193.602201,0
1534.642206,1303.067797,415.0234775,391.2311073,801.9223128,2394.340592,1223.252675,453.2801231,1206.975133,1686.772763,0
324.9715835,1146.804662,1907.272209,629.0503247,1314.084837,1745.143044,1761.956997,567.7090989,1484.723603,2107.131,1
883.73099,1292.41395,864.6708543,473.6759227,1574.997542,1054.785412,2201.458409,467.2054555,750.7706127,946.1355583,1
1297.713094,648.6319383,1424.471173,472.3533651,1222.211724,1318.796904,2069.525096,152.670987,1552.514303,681.2983554,1
1113.986691,231.6728712,748.7327991,342.904833,1180.797246,1067.62529,1194.504579,1021.764512,1040.349581,1787.389614,1
1417.330645,1090.908831,857.0286573,537.6809667,304.3792867,1421.979983,616.8710948,636.2712458,627.4598883,1635.842299,0
1162.747965,1129.467584,1573.929533,663.4642626,332.0483571,2230.551812,1208.104909,1088.651396,1517.244478,1300.662591,0
803.3046423,940.2328211,1048.236056,600.6301036,1143.714057,964.791307,516.8332572,718.9256832,1483.261258,2500.206154,0
1034.50268,901.5995589,535.6735603,506.048212,394.3941617,928.7320261,2014.020157,533.900719,907.380356,873.0308627,0
835.0562314,1333.218764,2616.881693,414.1855529,760.8652165,1904.082138,1986.604419,114.1193199,1083.309992,1522.161779,1
733.3993781,1725.082055,2043.776317,491.8658066,812.6053144,782.739295,294.8818596,425.716974,1134.554713,1196.478244,0
910.1053076,1257.736475,1385.590798,749.0891171,422.2744434,1075.013518,738.4090018,544.3249619,1475.059398,1582.580755,0
827.2831802,1551.513376,1562.817353,659.6798737,499.3018793,2141.146477,1700.166574,906.7231542,693.4015466,1656.031809,0
266.1832618,620.2936985,2293.560529,324.1112973,873.3367489,1345.402131,948.8683304,424.4794862,1113.494585,1283.458263,1
789.9327713,2005.621531,1052.678256,601.8090263,1074.871997,1264.430364,2086.95381,663.5874976,1545.348359,1042.650833,0
865.1016704,1055.036169,1911.069885,404.7555644,1167.94593,1149.166483,1546.477129,148.7001886,1629.261674,2577.548262,0
1005.941506,1404.28854,634.6658745,464.9212191,262.5122729,930.8612138,1858.945741,432.9135962,1504.647965,1026.345191,0
1270.433392,673.8661858,1830.677872,442.3088844,1714.345569,1382.597013,657.5041134,542.2148852,1409.505794,2249.852207,1
561.0075584,550.438472,1993.520649,519.3459399,936.767543,2178.294387,1866.894225,483.28851,746.6148251,1554.51759,1
690.8289651,864.7722534,1556.504315,636.5125188,1575.557342,1816.705465,1562.583129,802.141752,899.0499243,2200.203474,1
1445.166257,1126.61047,759.1137294,557.7362132,957.1445584,1560.60966,2298.963763,549.3222272,371.9186152,1189.217787,1
1088.388414,284.9084347,1483.157317,340.1992792,163.4687977,1369.016361,1545.477053,610.0503512,1229.601539,1174.404668,1
1156.020012,1373.145391,645.5649122,322.0239129,300.1414431,1584.024103,1027.608195,294.1941244,1274.105723,1016.737272,0
1468.897456,1298.515587,786.6903156,528.1809502,1077.634392,2323.970059,1703.262326,468.3831677,862.9099276,2203.824,0
646.2721218,295.5933556,2076.152292,453.5651418,960.7552722,1678.302695,1338.772639,303.611313,1531.457542,1654.252002,1
1673.287442,661.3623723,2040.869453,464.4707038,1358.89613,379.0279728,1699.893338,417.0528673,1390.711279,1394.359753,1
1218.718573,992.7597476,748.3987689,605.3496764,633.4340068,1636.350714,1147.844585,297.2118356,1060.991174,2290.350314,0
720.854756,978.2879631,2217.351473,494.0692464,856.2953419,2769.184076,2075.459344,613.1381613,1324.724108,1546.791533,0
629.0770565,710.2122437,664.9365307,600.0537609,815.0348671,949.8495009,935.5422529,754.7246124,1458.762658,779.4538219,0
1271.606358,1047.877088,413.3778152,481.727466,968.6530675,959.6967296,2489.991085,664.1607141,1674.086588,2229.036527,0
682.6052645,803.9322007,1118.46989,541.0468122,1094.309167,1769.080645,1906.921773,265.5461482,600.0207834,1343.419885,1
1497.418989,692.9240183,1629.979368,521.7843304,920.4806453,1576.903858,2895.384556,850.5028071,579.8737097,1235.580296,1
1120.845807,1245.228848,1834.426568,733.6931972,289.691876,1396.632844,1288.808175,397.9878852,1481.557061,1776.193445,0
642.6959841,127.5390506,1604.421123,428.5164185,634.4578167,1538.018212,1016.956802,583.3884653,1374.88143,1588.810349,1
880.1485512,288.3486998,2039.325885,268.7342767,645.9140579,1046.577761,1945.903224,345.8976054,1291.015404,1129.489119,1
1022.570994,1034.99995,982.1579751,443.4387396,700.9500383,2430.301207,795.4208997,350.6734834,888.7473528,966.7281877,0
1373.92492,834.4034409,2396.829673,371.9249676,507.6515342,786.0777936,649.5480979,1271.159694,1113.267784,1303.723835,0
1440.147015,1212.747088,1386.232284,779.2759946,773.5744687,1630.197211,1118.264583,454.7811134,1128.845745,701.1001388,0
886.7886386,1230.269954,3112.188269,646.8843494,901.1929171,2018.431974,1671.275285,869.8219285,1066.815427,1203.412836,1
1045.025423,752.0816061,1211.182388,237.0532993,1427.898271,1063.907544,1776.178004,275.0889071,1434.093465,570.6476084,1
1125.713007,993.9046808,1831.394976,615.2520314,913.8785146,2432.044944,1930.14883,315.2302077,778.8910852,1181.503285,1
892.7312216,1094.314246,347.612902,278.1227088,370.3638706,999.3701736,1844.568339,614.1697116,946.8100267,1903.287925,0
1427.581941,629.4617494,2529.07823,585.532997,954.1312067,1592.184996,2195.325034,427.7393506,1288.969566,599.5824059,1
885.9766237,971.2206942,1502.768481,449.8865545,305.5464858,1451.414753,2256.586546,223.922069,1074.927993,2063.408962,0
1335.86015,1490.095554,601.3218215,344.2704302,835.8892593,1947.670935,2213.680126,715.9590967,950.7728386,2521.760099,0
1156.89761,1037.896091,2697.647748,223.6234126,1263.109217,1988.279272,1190.545832,396.3636398,686.4147509,1986.156328,1
1803.655412,816.730779,1688.468076,300.1101872,1736.944739,1551.425181,2134.618815,852.7262114,1561.627078,1354.104556,1
1156.413587,479.3702101,746.1681431,625.8778269,1213.52646,1573.211154,1086.76268,379.9013044,1258.191383,1172.636411,1
21.17,1350.384377,1265.702371,479.3893066,727.8269682,1392.28368,1592.488784,768.9820312,1545.605275,1782.941452,0
1483.473533,1194.701734,175.4782903,502.312017,1182.501306,1548.636289,1133.84117,348.5996407,961.2727212,1442.661535,0
1133.718251,1005.508897,1662.037092,518.2807841,386.8540722,364.9413789,1448.353604,620.4273065,478.8215138,1278.107352,0
1526.61819,387.5164558,1824.800533,521.671481,1178.926405,1809.161798,2014.422687,268.294835,1253.942788,1158.075392,0
736.8742439,1162.136849,878.5412573,381.0539794,850.6273094,924.9471527,1523.827299,148.9759664,1002.187905,678.1540353,1
806.7366097,879.8713894,1080.858533,447.2914182,518.1123309,2190.773728,2396.371495,355.2978679,1529.037203,1316.957868,0
1450.281057,934.2062989,2027.206769,504.9907914,1062.06569,573.7753402,1686.802719,291.6174014,902.0953408,472.863586,1
1252.840507,1111.882253,1938.006274,527.1606715,1513.304572,1805.138849,1522.503769,804.4478794,493.7048449,391.401842,1
1419.949149,606.9121673,1454.08836,225.7635133,497.4795646,1880.792337,1413.421189,215.8008261,1094.738956,1817.126353,1
1660.417332,1170.87152,1068.804789,669.7627324,1100.355488,1687.97383,1389.49336,233.0974738,1255.765669,1939.274542,0
1757.646235,551.873517,1496.807172,488.3351419,1076.487816,964.2672357,1191.169403,387.4072668,672.0836224,1951.72915,1
657.9489033,1535.012725,1888.373471,689.2131667,985.8257296,1546.658352,618.1520051,528.9432462,1119.720352,2197.225759,0
1464.106539,891.7961749,2785.259928,593.0951479,920.5140961,1666.914291,1937.431255,625.4414517,525.9292193,932.6622134,1
783.3900555,1122.534123,2943.510962,674.2397587,895.7125901,1715.975218,1017.868555,801.6415724,961.5523925,1983.180473,1
551.2200155,1367.841045,2643.219736,417.9300151,1156.164423,633.8518926,538.1348003,792.9371809,1232.069612,2002.939953,0
957.7926101,360.9702522,1241.897261,668.6203911,793.3034207,816.5849658,1411.239842,472.0892876,1183.371531,1229.136053,1
1389.683004,1220.394691,727.3617093,569.2025779,96.81062622,1732.136656,1776.019304,869.7823029,1299.727969,1337.090401,0
1483.560857,874.9251451,3042.793868,247.2652608,612.0492253,1157.367425,1736.003003,623.4382743,727.353713,1003.903216,0
1369.438187,676.372838,2314.82055,619.6494486,1358.89116,1616.101691,1442.977646,675.9205751,1282.717845,275.7951331,1
401.4940453,519.0065561,1800.918303,675.4459574,858.266558,1632.013568,1380.445238,747.0849941,945.1383427,1611.718806,1
1505.889625,968.1015359,1396.414969,514.2077652,1751.34014,1582.28839,1377.896328,259.1231284,1502.606514,1407.25459,1
1368.204621,1379.414036,1569.452222,567.6098501,531.9041683,1522.221299,1384.579571,437.1614106,1629.764803,2782.686567,0
493.7921924,568.7062136,1367.477956,507.4761392,991.5927869,1665.321418,2442.0053,419.4887444,1622.466741,1570.816713,1
998.9936019,872.3767694,1253.018251,548.5527999,999.1648135,1455.568204,1803.656124,106.5327442,603.0297786,1794.776151,1
1410.057625,760.3960037,2769.589814,543.7594704,504.6436664,778.9781264,1848.342614,662.5052312,1669.591452,881.1760976,1
495.0078673,1024.996588,595.3249487,567.3039828,1163.653688,1523.866938,2328.210172,737.6685563,1599.723079,1013.227822,1
1131.805998,1190.953437,2571.975599,611.9202364,1359.029751,1850.944537,1883.913657,238.4091326,1553.510483,1224.755606,1
1757.076351,778.3371256,2249.885837,684.573772,732.7508519,1184.812012,2379.751339,671.3124934,1366.688275,1774.063191,1
738.9152032,1624.231834,1292.143954,632.369256,326.0546858,1481.182698,1505.920298,843.5294075,642.367077,1503.49608,0
675.0095863,675.3001592,1249.279286,597.5793083,1502.950668,1142.291229,1990.216405,442.5546973,900.5900088,1668.367131,1
1118.871968,1490.507667,1786.225188,322.4597462,957.6613708,1282.971386,3073.638331,748.3229461,497.0781924,1733.999463,0
1425.179361,756.9207496,1009.495851,512.3174869,927.7232937,1946.242206,1417.108021,157.6737834,822.4904671,1032.827179,1
1292.722742,626.1047969,1606.934207,496.6613742,1080.143809,2042.153464,2463.858699,281.2445263,1323.971459,796.533651,1
253.0677321,975.9608296,1171.94137,530.7142251,574.2159586,1842.692475,855.1206614,656.3007169,979.1306317,1769.148097,0
1029.813116,836.0844678,367.7980178,446.6875118,244.7123312,1922.089638,1788.109394,716.7924237,1198.709736,1563.646427,0
901.888457,1134.481076,753.7274751,681.5129316,819.0946613,1537.098644,2356.559819,845.7085408,1260.228166,2338.924737,0
